Problem:    tsp
Rows:       196
Columns:    312 (156 integer, 156 binary)
Non-zeros:  1092
Status:     INTEGER OPTIMAL
Objective:  total = 383 (MINimum)

   No.   Row name        Activity     Lower bound   Upper bound
------ ------------    ------------- ------------- -------------
     1 total                     383                             
   265 y[10,1]                     0             0               
   266 y[10,2]                     0             0               
   267 y[10,3]                     0             0               
   268 y[10,4]                     0             0               
   269 y[10,5]                     0             0               
   270 y[10,6]                     0             0               
   271 y[10,7]                     0             0               
   272 y[10,8]                     0             0               
   273 y[10,9]                     0             0               
   274 y[10,11]                    0             0               
   275 y[10,12]                    0             0               
   276 y[10,13]                    1             0               
   277 y[11,1]                     0             0               
   278 y[11,2]                     0             0               
   279 y[11,3]                     0             0               
   280 y[11,4]                     0             0               
   281 y[11,5]                     0             0               
   282 y[11,6]                     0             0               
   283 y[11,7]                     0             0               
   284 y[11,8]                     0             0               
   285 y[11,9]                     0             0               
   286 y[11,10]                    0             0               
   287 y[11,12]                    9             0               
   288 y[11,13]                    0             0               
   289 y[12,1]                     0             0               
   290 y[12,2]                     8             0               
   291 y[12,3]                     0             0               
   292 y[12,4]                     0             0               
   293 y[12,5]                     0             0               
   294 y[12,6]                     0             0               
   295 y[12,7]                     0             0               
   296 y[12,8]                     0             0               
   297 y[12,9]                     0             0               
   298 y[12,10]                    0             0               
   299 y[12,11]                    0             0               
   300 y[12,13]                    0             0               
   301 y[13,1]                     0             0               
   302 y[13,2]                     0             0               
   303 y[13,3]                     0             0               
   304 y[13,4]                     0             0               
   305 y[13,5]                     0             0               
   306 y[13,6]                     0             0               
   307 y[13,7]                     0             0               
   308 y[13,8]                     0             0               
   309 y[13,9]                     0             0               
   310 y[13,10]                    0             0               
   311 y[13,11]                    0             0               
   312 y[13,12]                    0             0               

Integer feasibility conditions:

KKT.PE: max.abs.err = 8.88e-16 on row 186
        max.rel.err = 8.07e-17 on row 186
        High quality

KKT.PB: max.abs.err = 5.33e-15 on row 99
        max.rel.err = 5.33e-15 on row 99
        High quality

End of output
